,prob,human_len,ai_len,crop_time,image_time,similarity,correct
84,0.9942868947982788,7,6,4101,12016.977406679764,0.15384615384615385,1
85,0.34285029768943787,4,10,1014,2971.278978388998,0,1
86,0.970656156539917,7,6,993,2909.743614931238,0,1
87,0.9511703848838806,13,12,2759,14704.787151132174,0.96,0
88,0.9659576416015625,11,11,1974,10520.931437598736,0.9090909090909091,0
89,0.9999654293060303,6,6,2428,12940.63907319642,1,0
90,0.9876041412353516,13,12,2334,12439.64233807267,0.8,0
91,0.42231473326683044,1,3,1200,4048.0,0,1
92,0.41437897086143494,1,9,1216,5024.0,0,1
93,0.26758506894111633,9,3,4642,21600.7,0,1
94,0.39301422238349915,12,10,1548,7203.335545023697,0.2727272727272727,0
95,0.5943519473075867,7,9,1481,6891.56327014218,0.75,1
96,0.49269989132881165,13,14,769,3578.401184834123,0.07407407407407407,1
97,0.2452574372291565,1,3,697,3066.4316598606774,0,1
98,0.3434062600135803,1,11,664,2921.2490992073026,0,1
99,0.3385656177997589,1,10,600,2639.6829209704542,0,1
100,0.2593802511692047,1,5,715,3145.622147489791,0,1
101,0.5187975764274597,1,3,768,3378.7941388421814,0,1
102,0.48224252462387085,1,3,719,3163.220033629594,0,1
103,0.931617021560669,13,12,3813,18691.902495171063,0.08,0
104,0.9997050166130066,13,12,2227,10917.09070462784,0.96,0
105,0.9498957395553589,11,11,2140,10490.603550922127,0.9090909090909091,0
106,0.36299484968185425,31,22,5816,28510.911332786498,0,1
107,0.9967297315597534,14,13,2862,14029.95671156034,0.9629629629629629,0
108,0.3658827841281891,44,19,2998,14696.649273675019,0.15873015873015872,0
109,0.42638128995895386,32,19,2582,12657.354377794829,0.3137254901960784,0
110,0.9947283267974854,7,7,4541,22260.668562961393,0.8571428571428571,0
111,0.4930447041988373,3,3,3861,18927.205752388007,1,0
112,0.9737114906311035,3,3,2994,14677.040668906939,1,0
113,0.9425780773162842,8,8,3959,19407.616569205937,1,0
114,0.10787488520145416,1,2,479,1730.355512384653,0,1
115,0.45927202701568604,1,6,367,1325.762991743565,0,1
116,0.30894213914871216,1,10,397,1434.135988343856,0,1
117,0.3947177827358246,1,7,392,1416.0738222438079,0,1
118,0.6399492025375366,1,12,424,1531.6716852841187,0,1
119,0.45436936616897583,1,2,428,1499.5730667450748,0,1
120,0.053974054753780365,1,1,1239,4341.053807703616,0,1
121,0.3846980929374695,1,7,360,1261.3231402528668,0,1
122,0.36920130252838135,1,6,343,1201.7606586298148,0,1
123,0.3816456198692322,1,3,463,1622.2017053807704,0,1
124,0.45777979493141174,1,9,568,1990.0876212878566,0,1
125,0.18357348442077637,1,3,1822,6312.557182923028,0,1
126,0.4754641652107239,1,3,907,3142.4200685571827,0,1
127,0.3549819588661194,1,10,763,2643.5132440012467,0,1
128,0.2992863357067108,1,11,1077,3731.407291991274,0,1
129,0.17458347976207733,1,3,898,3111.2383920224365,0,1
130,0.7095438241958618,1,14,951,3294.86382050483,0,1
131,0.8741925358772278,23,20,2199,16387.228723404256,0.7906976744186046,0
132,0.28536751866340637,12,9,2125,15835.771276595746,0.38095238095238093,0
133,0.9431388974189758,12,11,1301,9695.218085106382,0.9565217391304348,0
134,0.8244100213050842,17,16,1519,11319.781914893618,0.9696969696969697,0
135,0.9999282360076904,6,6,1335,4855.323075534699,1,1
136,0.9744647145271301,7,7,2501,9096.002256114069,1,1
137,0.8209881782531738,5,8,1881,6841.095659236531,0.7692307692307693,1
138,0.33970561623573303,5,9,1157,4207.946665463406,0.5714285714285714,1
139,0.9941215515136719,11,11,4207,15300.632343651296,1,1
140,0.36446937918663025,1,9,998,3690.0,0,1
141,0.3631163537502289,1,1,663,3321.0,0,1
142,0.9990045428276062,5,5,2447,26871.71390543795,1,0
143,0.8878172039985657,4,4,2302,13045.671161146747,0,0
144,0.9996825456619263,5,5,3244,18384.082209713313,1,0
145,0.998924195766449,5,5,3508,19880.1974080377,1,0
146,0.9470698833465576,11,12,1959,11101.854823929834,0.9565217391304348,0
147,0.9878751635551453,5,5,1785,10115.778897761487,1,0
148,0.9922983646392822,8,8,2480,14054.415499410916,1,0
149,0.2206878364086151,1,1,811,3112.0,0,1
150,0.11764808744192123,1,1,775,3552.0,0,1
151,0.2307073473930359,1,1,359,1652.6643543223051,0,1
152,0.47374460101127625,1,3,330,1519.162219850587,0,1
153,0.4481567144393921,1,3,391,1799.9770544290288,0,1
154,0.4279215335845947,1,12,491,2260.32924226254,0,1
155,0.4332844913005829,1,3,303,1394.867129135539,0,1
156,0.920268177986145,7,7,4067,24355.795934056547,1,0
157,0.9284313917160034,16,14,6852,41034.15631673358,0.6666666666666666,0
158,0.9997102618217468,5,5,1428,8551.776885623985,1,0
159,0.5527740120887756,12,11,2816,16864.008200222088,0.782608695652174,0
160,0.9786083102226257,19,17,1919,11492.198769966686,0.7222222222222222,1
161,0.9993926286697388,9,8,1762,10551.982403690099,0.9411764705882353,0
162,0.9629657864570618,10,9,2000,11977.278551294097,0.9473684210526315,0
163,0.9086970090866089,16,13,1181,7072.5829845391645,0.896551724137931,0
164,0.9917181134223938,10,9,1389,8318.219953873751,0.9473684210526315,0
165,0.4700550436973572,1,3,1406,4760.666666666667,0,1
166,0.4663071036338806,1,5,567,1919.842105263158,0,1
167,0.38769757747650146,1,3,478,1618.4912280701753,0,1
168,0.6243356466293335,5,4,3070,11259.7683481273,0,1
169,0.8573150634765625,13,10,4708,17267.4232517861,0.08695652173913043,1
170,0.5845713019371033,8,13,1460,5354.808400086598,0.09523809523809523,1
171,0.31245940923690796,1,6,687,2912.0,0,1
172,0.8942312002182007,6,6,1536,16670.049034497722,0.8333333333333334,1
173,0.9999060034751892,5,5,1792,19448.390540247343,1,1
174,0.9964079856872559,5,5,1281,13902.560425254935,1,1
175,0.9852335453033447,6,6,5863,16705.377525252527,0,1
176,0.8471208214759827,5,11,2267,6459.336662075298,0,1
177,0.943780243396759,11,11,1204,3430.5431588613405,0.18181818181818182,1
178,0.9999330043792725,4,6,1093,3114.2721533516988,0.4,1
179,0.9996207356452942,4,7,995,2835.041896235078,0,1
180,0.5116334557533264,5,4,2054,5852.4382460973375,0.2222222222222222,1
181,0.5106667280197144,6,4,1261,3592.9525941230486,0,1
182,0.8767678141593933,10,22,1637,4664.285009182737,0.1875,1
183,0.9108636379241943,10,14,1050,2991.7527548209364,0.25,1
184,0.3508969843387604,1,2,3610,14168.516260162602,0,1
185,0.4821341037750244,1,3,855,3355.7012195121947,0,1
186,0.33584538102149963,2,1,1439,5647.782520325203,0,1
187,0.9982678294181824,6,6,7583,19355.50276243094,1,0
188,0.9023346304893494,12,11,8272,21114.165745856353,0.782608695652174,0
189,0.9554390907287598,15,14,13721,35022.66298342541,0.13793103448275862,0
190,0.9982074499130249,17,16,5719,14597.668508287292,0.9696969696969697,0
191,0.18449857831001282,1,2,751,2975.0,0,1
192,0.3524898588657379,1,9,384,1766.8264692272096,0,1
193,0.3747956156730652,1,3,496,2282.1508560851457,0,1
194,0.33735451102256775,1,11,502,2309.757519666821,0,1
195,0.4787577986717224,1,8,379,1743.8209162424803,0,1
196,0.3309346139431,1,8,400,1840.4442387783436,0,1
197,0.9197998046875,5,4,2427,73534.73182463333,0.8888888888888888,0
198,0.8887000679969788,13,13,3096,93804.5033906324,0.8461538461538461,0
199,0.9999467730522156,7,7,3344,101318.55921778899,1,0
200,0.9999904632568359,4,4,1614,48901.960100930446,1,0
201,0.9967316389083862,6,6,2201,66687.24546601482,1,0
202,0.8859528303146362,12,10,1435,6923.068820224719,0.8181818181818182,0
203,0.9975253939628601,7,6,1648,7950.6741573033705,0.9230769230769231,0
204,0.9897592067718506,6,6,1603,7733.574438202248,1,0
205,0.9969825148582458,14,13,1564,7545.421348314607,0.9629629629629629,0
206,0.26592573523521423,7,7,1729,8341.453651685393,0.5714285714285714,0
207,0.9683220386505127,16,15,1277,6160.807584269663,0.967741935483871,0
208,0.9215490221977234,10,7,1623,6394.994235436893,0,1
209,0.9505701065063477,8,9,1422,5603.007888349514,0,1
210,0.9999861121177673,5,4,1080,4255.449029126214,0.2222222222222222,1
211,0.9724506139755249,9,8,1074,4231.807645631068,0,1
212,0.5307930707931519,9,17,1393,5488.741201456311,0,1
213,0.22758923470973969,1,6,415,1575.8391608391607,0,1
214,0.8494644165039062,1,4,385,1461.923076923077,0,1
215,0.42504939436912537,1,3,487,1849.2377622377621,0,1
216,0.4451400935649872,1,3,1318,5803.0,0,1
217,0.46875885128974915,20,14,832,3991.4836248012716,0.058823529411764705,1
218,0.2704217731952667,9,11,1780,8539.472178060412,0.1,0
219,0.424431711435318,12,12,1401,6721.2362480127185,0.25,1
220,0.3120218813419342,12,5,2277,10923.807949125596,0,1
221,0.33925560116767883,1,3,400,3564.5583133173204,0,1
222,0.2611038386821747,1,7,378,3368.507606084868,0,1
223,0.25271281599998474,1,8,385,3430.887376567921,0,1
224,0.38626235723495483,1,7,464,4134.887643448092,0,1
225,0.6003735661506653,1,11,2120,18892.159060581802,0,1
226,0.1927565038204193,1,4,401,1819.3724712415708,0,1
227,0.4569952189922333,1,5,397,1801.2241174137248,0,1
228,0.06715516746044159,1,1,389,1764.9274097580326,0,1
229,0.3524617850780487,1,3,452,2050.7639825466085,0,1
230,0.4479685127735138,1,3,429,1946.4109480364934,0,1
231,0.293643593788147,1,3,453,2055.30107100357,0,1
232,0.34571048617362976,1,8,1167,3384.0949033391917,0,1
233,0.42862215638160706,1,13,355,1029.437609841828,0,1
234,0.3483250141143799,1,10,374,1084.5342706502636,0,1
235,0.4481857419013977,1,12,380,1101.933216168717,0,1
236,0.9866909384727478,12,12,5156,22349.965896027592,1,0
237,0.9997856616973877,12,12,3496,15154.282539277046,1,0
238,0.9991247057914734,5,5,12434,53898.26919146762,1,0
239,0.9996101260185242,12,12,3730,16168.613807638269,1,0
240,0.9995080232620239,9,9,3157,13684.802624856304,1,0
241,0.977849543094635,18,17,3343,14491.065940733171,0.9714285714285714,0
242,0.487886518239975,6,11,923,8238.113459879207,0.5882352941176471,1
243,0.409469336271286,7,9,1349,12040.319672131147,0.125,1
244,0.7379138469696045,9,11,2364,21099.566867989644,0.9,1
245,0.9829248189926147,11,7,1891,8272.240630127995,0,1
246,0.9818171262741089,11,9,1442,6308.075615359369,0,1
247,0.9993987083435059,11,8,1330,5818.127994748934,0,1
248,0.9032022953033447,11,13,1406,6150.5924515917295,0,1
249,0.9442451596260071,11,8,1393,6093.723531342304,0,1
250,0.986565351486206,11,6,1915,8377.229405973088,0.11764705882352941,1
251,0.9994574189186096,10,8,1204,5266.936921562193,0.2222222222222222,1
252,0.5030762553215027,9,24,1482,6483.056908434525,0.24242424242424243,1
253,0.9775230884552002,5,12,1557,6811.146832950443,0,1
254,0.876292884349823,10,19,1615,7064.869707909419,0,1
255,0.5892030000686646,1,6,440,2878.0,0,1
256,0.46670323610305786,6,3,1602,3691.5346077785102,0,1
257,0.9626656174659729,11,13,5656,13033.283234453967,0.08333333333333333,1
258,0.3028810918331146,8,3,1844,4249.182157767524,0.18181818181818182,1
259,0.9059650301933289,14,13,8402,27309.019016618127,0.7407407407407407,1
260,0.9025459289550781,11,11,1935,6289.330135343498,0.9090909090909091,1
261,0.949459969997406,5,5,1337,4345.650848038375,0,1
262,0.9998785853385925,10,10,4358,23514.278711484592,1,0
263,0.9857088327407837,7,7,4059,21900.976890756305,1,0
264,0.9076315760612488,17,14,1579,8519.744397759105,0.8387096774193549,0
265,0.32609811425209045,1,10,828,3113.0,0,1
266,0.4419902265071869,1,12,756,6056.0,0,1
267,0.7538369297981262,5,5,2486,13588.254779225173,1,0
268,0.9996386766433716,8,8,2521,13779.561664692945,1,0
269,0.9545749425888062,6,7,904,4941.183556081882,0.9230769230769231,1
270,0.5582257509231567,6,8,1489,8101.617844453217,0.8571428571428571,1
271,0.9385998249053955,7,7,4648,25289.67074615081,1,0
272,0.35454869270324707,17,12,1462,7954.711409395973,0,1
273,0.38687843084335327,1,10,473,2027.3601286173632,0,1
274,0.5632212162017822,1,3,448,1920.2057877813504,0,1
275,0.5328956842422485,1,6,422,1808.765273311897,0,1
276,0.25641995668411255,1,7,523,2241.668810289389,0,1
277,0.9961845278739929,18,15,1952,8654.23686180566,0.7878787878787878,0
278,0.9998842477798462,10,10,2715,12037.014897439736,1,0
279,0.9999879598617554,4,4,3232,14329.146279383142,1,0
280,0.9986923336982727,5,5,1301,5768.013400209612,1,0
281,0.9997586607933044,5,5,1608,7129.104955831711,1,0
282,0.622737467288971,3,3,2550,11305.483605330139,1,0
283,0.34584856033325195,1,3,1120,3921.0,0,1
284,0.07907567918300629,1,1,1447,112498.78149335776,0,1
285,0.4152589440345764,1,3,359,27910.893266147505,0,1
286,0.5553487539291382,1,3,377,29310.32524049473,0,1
287,0.5898985862731934,5,5,1543,7591.4965486855635,0.8,1
288,0.8512229919433594,9,9,3891,19143.559994125422,0.8888888888888888,1
289,0.8572503924369812,18,16,1375,6764.943457189014,0.8823529411764706,1
290,0.52427738904953,3,3,1246,8495.175891758918,0.6666666666666666,1
291,0.7673159837722778,7,7,1198,8167.913899138991,0.8571428571428571,1
292,0.8834415674209595,6,6,1266,8631.535055350554,0.8333333333333334,1
293,0.9546864628791809,10,10,1134,7731.564575645756,0.9,1
294,0.5087592601776123,8,6,847,5774.810578105781,0.5714285714285714,1
295,0.655593752861023,13,12,1817,10518.027983274365,0.8,0
296,0.9991884231567383,5,5,1449,8387.794467674492,1,0
297,0.9982180595397949,5,5,1617,9360.292376970086,1,0
298,0.9589962959289551,11,11,1423,8237.288838854936,1,0
299,0.9999945163726807,9,9,1502,8694.594403345127,1,0
300,0.9949684143066406,11,10,1519,8793.001929880991,0.9523809523809523,0
301,0.29991453886032104,1,10,718,2520.0,0,1
302,0.5841379165649414,4,4,3821,13360.862626978504,0.75,1
303,0.8952592015266418,5,5,1351,4724.031774155445,1,1
304,0.9303659200668335,6,6,3294,11518.105598866052,0.8333333333333334,1
305,0.9491797685623169,8,8,5344,36658.52320328542,1,1
306,0.9712018370628357,12,12,4554,31239.317864476387,1,0
307,0.9809638857841492,17,14,3652,25051.820123203288,0.8387096774193549,0
308,0.9619208574295044,11,11,2345,16086.122176591376,1,0
309,0.9999904036521912,6,6,3244,22253.040657084188,1,0
310,0.7572950124740601,32,25,2641,18116.60924024641,0.5263157894736842,1
311,0.9095204472541809,22,20,2570,17629.566735112938,0.9523809523809523,0
312,0.3162343204021454,1,10,402,1795.6713455953534,0,1
313,0.36302149295806885,1,13,363,1621.4644240077444,0,1
314,0.44336172938346863,1,1,381,1701.867618586641,0,1
315,0.30596986413002014,1,13,410,1831.4060987415296,0,1
316,0.37569770216941833,1,3,487,2175.3530977734754,0,1
317,0.2945755422115326,1,10,1725,7705.306147144241,0,1
318,0.18426044285297394,1,4,364,1625.9312681510164,0,1
319,0.9997951984405518,9,9,1152,10239.179487179488,1,0
320,0.7225601673126221,6,6,1647,14638.826923076924,1,0
321,0.9999260902404785,6,6,1851,16452.014957264957,1,0
322,0.8657967448234558,16,16,2052,18238.53846153846,0.625,1
323,0.9999520778656006,11,11,1722,15305.440170940172,1,0
324,0.9400686621665955,6,6,2684,6594.574778325124,0,1
325,0.6394662857055664,6,11,1440,3538.072906403941,0,1
326,0.7480248212814331,6,8,7693,18901.663103448278,0,1
327,0.9574525952339172,10,4,1092,2683.038620689655,0,1
328,0.9972187876701355,5,6,4268,10486.45497536946,0,1
329,0.9999870657920837,6,8,908,2230.951527093596,0.14285714285714285,1
330,0.9973329305648804,6,7,2215,5442.2440886699505,0,1
331,0.36815351247787476,17,7,1799,21031.067285382833,0.3333333333333333,1
332,0.48843836784362793,30,18,1218,14238.932714617169,0.08333333333333333,1
333,0.9995706677436829,6,5,2794,16255.699289660615,0.9090909090909091,0
334,0.9483457207679749,17,15,2808,16337.15232833465,0.9375,0
335,0.7297318577766418,22,20,2000,11636.148382004736,0.7619047619047619,0
336,0.966948926448822,10,9,2617,17858.573395964555,0.9473684210526315,0
337,0.9995533227920532,7,7,2286,15599.808476566672,1,0
338,0.9893792271614075,7,7,2315,15797.706309384008,1,0
339,0.9727174043655396,13,12,1307,8919.050603181382,0.8,0
340,0.8451799154281616,8,8,2809,19168.793530479343,1,0
341,0.5596278309822083,13,13,2423,16534.705135048574,0.07692307692307693,0
342,0.9959650039672852,7,7,3056,20854.33714102701,1,0
343,0.3793999254703522,25,13,1921,13109.025408348456,0.3157894736842105,0
344,0.9888335466384888,2,3,1809,8531.198635028964,0,0
345,0.9998236894607544,10,3,4268,20127.780969764306,0,0
346,0.9996694922447205,6,3,1948,9186.719149273868,0,0
347,0.48206469416618347,6,3,1487,7012.654709943655,0.2222222222222222,0
348,0.8635718822479248,7,3,1414,6668.388540592016,0.2,0
349,0.8648474216461182,8,3,1675,7899.257995397192,0,0
350,0.7279511094093323,5,8,1028,6119.965570242853,0,1
351,0.9738971590995789,11,12,1200,7143.928681217338,0,1
352,0.9998815059661865,5,8,1025,6102.10574853981,0,1
353,0.1307222843170166,1,3,1249,5254.179872204473,0,1
354,0.3005591034889221,1,3,393,1653.2367412140575,0,1
355,0.3017962574958801,1,6,737,3100.3447284345048,0,1
356,0.6979419589042664,1,7,347,1459.7281150159745,0,1
357,0.9574330449104309,1,5,404,1699.5105431309903,0,1
358,0.9999544024467468,5,5,2997,19473.540860885838,1,0
359,0.9999937415122986,9,9,2267,14730.235946489222,1,0
360,0.9999850988388062,6,6,1984,12891.393082414917,1,0
361,0.9924575090408325,10,8,3471,22553.440216261177,0.8888888888888888,0
362,0.9603572487831116,17,17,3708,24093.389893948846,1,1
363,0.9302698373794556,1,4,409,1512.30029546065,0,1
364,0.8963561058044434,1,5,430,1589.9489658877249,0,1
365,0.24128413200378418,1,1,409,1512.30029546065,0,1
366,0.39344194531440735,1,17,639,2362.7381144238516,0,1
367,0.1764095425605774,1,4,352,1301.5396185871607,0,1
368,0.3466724753379822,1,5,1484,5487.172710179962,0,1
369,0.9869205355644226,7,7,2791,20755.063157308996,1,1
370,0.9998745918273926,6,6,6172,45897.61727227199,1,0
371,0.9967989921569824,5,5,2072,15408.273329252686,1,0
372,0.9999454021453857,8,8,4536,33731.625396472096,1,0
373,0.9999800324440002,7,7,2400,17847.420844694232,1,0
374,0.359121173620224,1,3,453,1950.0410447761194,0,1
375,0.5788662433624268,1,4,439,1889.7748756218905,0,1
376,0.27582672238349915,1,9,459,1975.8694029850747,0,1
377,0.3209962546825409,1,11,492,2117.9253731343283,0,1
378,0.2704717814922333,1,9,569,2449.3893034825874,0,1
379,0.989515483379364,6,6,1982,11654.082941843513,1,0
380,0.9833645820617676,4,4,1251,7355.831362384578,0.75,0
381,0.9357263445854187,7,7,1853,10895.567957233112,0,0
382,0.9879618883132935,11,5,1087,6391.517738538798,0.625,0
383,0.9633233547210693,6,6,1455,8420.441368726199,1,0
384,0.552646815776825,18,16,2266,13113.897004490424,0,0
385,0.8737096786499023,9,9,1337,7737.546467344966,0.8888888888888888,0
386,0.982806384563446,5,5,2926,16933.47865628375,1,0
387,0.6235979199409485,27,18,3329,19265.738361848464,0.5777777777777777,0
388,0.9648014903068542,12,12,1977,11441.383220599102,0.8333333333333334,0
389,0.8363674879074097,15,12,1386,8021.121468765987,0.37037037037037035,0
390,0.9283871650695801,10,9,1343,7772.269936906724,0.9473684210526315,0
391,0.9597316384315491,14,13,1574,9109.12351503439,0.9629629629629629,0
392,0.958022952079773,3,3,3923,24167.25210318707,1,0
393,0.9994041323661804,8,8,3077,18955.553077111043,1,0
394,0.9880658388137817,11,10,4345,26766.941215485043,0.9523809523809523,0
395,0.907889187335968,12,10,2828,17421.613292840437,0.6363636363636364,0
396,0.7450743913650513,11,9,4234,26083.136733340314,0.6,0
397,0.610070526599884,24,25,3644,22448.500296715185,0.40816326530612246,1
398,0.7908366918563843,24,22,3460,21314.986560547353,0.9130434782608695,0
399,0.9841992855072021,14,13,3136,19319.016720773554,0.8888888888888888,0
400,0.6270365118980408,5,9,637,4524.637209302326,0.5714285714285714,1
401,0.5591216683387756,6,6,1192,8466.82504472272,0.8333333333333334,1
402,0.3872430920600891,30,13,966,6861.537745974955,0,1
403,0.9979662895202637,7,7,1021,5028.335964751239,1,0
404,0.3011190891265869,11,4,1246,6136.441343859005,0.4,0
405,0.9983577728271484,8,8,1646,8106.406462272811,0.125,0
406,0.9640788435935974,10,10,1534,7554.816229116946,0.1,0
407,0.9989417791366577,7,7,1369,4548.588989169675,1,0
408,0.5189592838287354,5,5,1796,5967.323465703971,1,0
409,0.9449200630187988,11,11,1021,3392.3370036101087,1,0
410,0.7159603834152222,4,4,1354,4498.750541516246,1,0
411,0.9916589856147766,11,9,1699,9761.074061032865,0.1,0
412,0.9489677548408508,14,13,1932,11099.702816901408,0.9629629629629629,0
413,0.9064462780952454,10,9,2259,12978.379225352111,0.9473684210526315,0
414,0.6962141394615173,13,7,2630,15109.843896713615,0.5,0
415,0.27096161246299744,10,10,1612,8461.845639719924,0,0
416,0.9855849742889404,7,7,1815,9527.450270528325,0,0
417,0.9796370267868042,7,7,2717,14262.304344366645,0,0
418,0.9543080925941467,9,9,2257,11847.633752387015,1,0
419,0.9946280717849731,9,8,2536,13312.183959261616,0.9411764705882353,0
420,0.8908498883247375,7,7,1631,8561.582033736473,0.8571428571428571,0
421,0.8549595475196838,13,12,2168,11694.8201982067,0.72,1
422,0.7609440684318542,6,6,852,4595.93487494101,0.16666666666666666,1
423,0.5899213552474976,5,3,1218,6570.244926852289,0.5,1
424,0.41053375601768494,1,3,977,19528.534495021337,0,1
425,0.4813588559627533,1,3,772,15430.940256045518,0,1
426,0.40494388341903687,1,3,747,14931.233641536273,0,1
427,0.452626496553421,1,3,759,15171.092816500714,0,1
428,0.37904056906700134,1,12,1083,21647.29054054054,0,1
429,0.16736693680286407,1,4,1286,25704.908250355616,0,1
430,0.9979441165924072,11,9,1720,12405.053182785141,0.9,0
431,0.9997119307518005,8,8,1664,12001.167730322368,1,0
432,0.8359459042549133,10,9,1359,9801.434462444771,0.9473684210526315,0
433,0.9567465782165527,13,10,1368,9866.344624447718,0.782608695652174,0
434,0.9922341108322144,3,3,1949,11387.427882357963,1,0
435,0.9052249193191528,6,6,3527,20607.2130020916,1,0
436,0.3557700514793396,17,15,3298,19269.234046186026,0,0
