,image_time,crop_time,human_len,ai_len,prob,similarity
0,1.0256504677740637,0.8942363671647581,0.5,0.6,0.19982567501735476,0.08105369807497458
1,0.4453845649920721,1.3444595381331261,-0.5,-0.6,0.09882665495460308,0.08105369807497458
2,-0.7828089157690723,-0.6272074519697265,1.3333333333333333,0.8,-0.6728380444513823,-0.44267788948640024
3,-0.0033464383370757377,-0.05666601979429472,0.3333333333333333,0.4,0.1451029760922431,0.08105369807497458
4,0.34340831735814537,0.6318649330487092,0.0,0.0,0.19827391478481626,0.08105369807497458
5,-0.9281890988086876,-0.9897147292839122,-1.0,-0.8,-3.355959311603178,-1.6210739614994933
6,-0.09280074246526535,-0.2049291674752573,0.3333333333333333,0.4,0.19973637935180008,0.08105369807497458
7,0.2293757198157541,0.3073937512128856,0.3333333333333333,0.4,0.024431128733592336,0.08105369807497458
8,-0.5254606604863507,-0.6900834465359985,0.0,-1.2,-4.999193651871918,-1.6210739614994933
9,-0.683839561505443,-0.44711818358237937,-0.3333333333333333,-0.4,0.19459394118987405,0.08105369807497458
10,1.5640160931954912,0.13894818552299618,1.6666666666666667,0.8,-1.5804725923490812,-0.7700101317122594
11,-0.17587821607557283,-0.36794100523966633,0.3333333333333333,0.4,0.2000191489593913,0.08105369807497458
12,-0.2198806092273296,-0.17698428100135857,-0.6666666666666666,-0.8,-0.48429355387819345,0.08105369807497458
13,0.41683816077361635,-0.0512322918688145,-0.5,-0.6,0.1699086505341369,0.08105369807497458
14,-0.6260440445733657,-0.5325053366970698,0.0,0.4,0.181207198024383,-1.6210739614994933
15,0.7452883923757107,0.6388511546671841,-0.3333333333333333,-0.4,0.06161615894363889,-0.25937183383991896
16,-0.9548005780776441,-1.0688919076266254,-1.0,-0.6,-0.09672159232030818,-1.6210739614994933
17,-1.018446903288143,-1.0432757616922184,-1.0,-0.8,-2.7003090291477587,-1.6210739614994933
18,-0.334542176800486,-0.22433533863768687,-0.6666666666666666,-0.6,-3.7643510536723173,-0.1621073961499495
19,-0.09576679046244405,-0.42072579080147504,0.3333333333333333,0.2,0.10117513095870803,-0.019071458370582585
20,0.08081789843366953,0.11255579274209182,2.1666666666666665,2.4,-0.32153632861863246,-1.5337853635725975
21,-0.23070419311055718,-0.3757034737046382,-0.16666666666666666,-0.2,-0.4154869441468841,-0.48632218844984815
22,0.4648648709489189,-0.3112749854453718,0.0,0.0,0.17458476688705057,0.08105369807497458
23,1.7495078295498605,0.06598098195226061,0.3333333333333333,0.2,0.17366039138620937,-0.019071458370582585
24,-1.041562628575798,-1.0083446535998448,-1.0,-0.4,0.1882486573404516,-1.6210739614994933
25,-0.1969327078458924,-0.013972443236949534,-0.3333333333333333,-0.4,0.0057203795528806825,0.08105369807497458
26,0.9027243709648032,0.9369299437221035,1.6666666666666667,2.0,-0.1866092550657927,-0.019071458370582585
27,0.9881027105264742,0.4789443042887638,0.6666666666666666,0.8,-0.011241166757009627,0.08105369807497458
28,-0.1266072586381004,-0.29264506112943933,0.5,0.6,0.012610036237503366,0.08105369807497458
29,2.4587139920236383,2.9225693770619054,-0.5,-0.6,-0.17273171646443403,0.08105369807497458
30,1.7221500091308846,3.032020182418009,0.0,0.0,-0.1498895544906962,-1.6210739614994933
31,0.16846721764860495,0.20415292062875984,0.0,0.0,-0.21351040112605202,0.08105369807497458
32,-0.05606748601929894,0.03881234232485917,0.5,0.6,-0.14164888745868898,-0.0891590678824722
33,0.04227459787475371,-0.2515039782650885,-0.16666666666666666,-0.2,-0.7812823386733244,0.08105369807497458
34,0.45344018907869926,0.5573452357849795,0.0,0.0,0.19420732403048824,0.08105369807497458
35,0.7112086730561733,0.5744226664079175,1.0,1.0,-0.13595182399625885,0.012968591691995787
36,0.6192761189452154,0.6380749078206867,0.3333333333333333,0.2,-0.10987881255285456,-1.6210739614994933
37,-0.4106235101025791,-0.33145740345429864,-0.3333333333333333,-0.4,0.19279049947034502,0.08105369807497458
38,1.7311413609906456,2.442848825926644,0.5,0.2,-1.1171603779918595,-0.29719689294157386
39,-0.33680497575011625,0.07296720357073538,-1.0,-0.8,-4.330010156555145,-1.6210739614994933
40,2.0015394210020863,-0.08693964680768491,2.0,2.0,-0.09261002300851588,-0.2026342451874367
41,1.474502207285442,0.868620221230351,0.8333333333333334,1.0,-0.035364225444436105,0.08105369807497458
42,-0.38701636883323937,-0.4409082088104019,2.1666666666666665,2.2,-0.45965191888117163,-0.008531968218418385
43,0.9299082768105463,1.0549194643896758,-0.8333333333333334,-1.0,0.19797890836379584,0.08105369807497458
44,-0.3958455319680599,-0.40908208810401714,-0.3333333333333333,-0.4,0.1688185819649869,0.08105369807497458
45,-0.9460603368061785,-0.9392586842615952,-1.0,-0.8,-2.239483202989222,-1.6210739614994933
46,1.1692901367376487,0.4742868232097805,-0.3333333333333333,-0.4,0.19988586691043342,-0.25937183383991896
47,0.9665191942869015,0.29186881428294187,0.6666666666666666,0.8,-0.00939737662563586,0.08105369807497458
48,1.1749279065027678,1.6712594605084412,0.8333333333333334,0.8,-0.8051963793584139,0.0070481476586934
49,-0.4950696045914068,-0.12419949543954988,0.0,0.0,0.19975919935521916,0.08105369807497458
50,-0.9115594363012812,-0.9734135455074715,-1.0,-0.2,-2.87733752074884,-1.6210739614994933
51,-0.9389357484719885,-1.004463419367359,-1.0,-0.4,-3.8143347985539395,-1.6210739614994933
52,-0.9426224635809624,-0.9998059382883758,-1.0,-0.8,-2.7853161876836143,-1.6210739614994933
53,-1.029626234156692,-1.075101882398603,-1.0,-0.2,-3.3000283100332277,-1.6210739614994933
54,-0.495837750433563,-0.4882592664467302,0.3333333333333333,0.4,0.19999500605722265,0.08105369807497458
55,-0.5622077001530151,-0.27246264312051244,1.0,1.2,-0.10012772587421345,0.08105369807497458
56,0.18899009023243596,0.017853677469435038,1.8333333333333333,2.0,0.010832391043579215,0.03242147922998975
57,0.9068919710345459,2.240248398990879,0.5,0.2,-0.2952060133685533,-1.4319486659912193
58,0.3975873141961381,0.49291674752571296,-0.6666666666666666,-0.8,-0.38425694265531574,-1.0536980749746707
59,0.2137289002117897,0.5689889384824371,1.0,1.0,0.1709874744639207,0.012968591691995787
60,-0.9498250731926692,-0.9687560644284884,-1.0,-0.8,-2.78458164815325,-1.6210739614994933
61,-0.19534119242718326,-0.11721327382107528,0.3333333333333333,0.8,-0.40713614579402535,-0.0891590678824722
62,-0.2330246668846099,0.0551135261013,0.6666666666666666,1.0,-0.9847554109039268,-0.2889740540064313
63,2.9254149982786997,1.7038618280613231,0.0,-0.2,-0.7336788193657825,-0.04987919881536885
