,image_time,crop_time,human_len,ai_len,prob,similarity
1096,1.785480328685259,0.549,1,2,0.11921627819538115,0.0
1097,1.3691934760956177,0.421,1,3,0.4586832523345947,0.0
1098,1.4537517430278886,0.447,1,3,0.35565039515495295,0.0
1099,4.88811827689243,1.503,1,6,0.2971711754798889,0.0
1100,1.5513189741035858,0.477,1,3,0.4000726342201233,0.0
1101,2.013137201195219,0.619,1,1,0.12566781044006348,0.0
1102,18.08953607166682,3.754,6,6,0.9873725175857544,1.0
1103,8.341232535976365,1.731,11,11,0.9141399264335632,1.0
1104,9.463998093967406,1.964,19,19,0.8086295127868652,0.0
1105,8.986943200228724,1.865,10,9,0.9997779130935668,0.9473684210526316
1106,5.6812900981606775,1.179,5,5,0.9976667761802672,1.0
1107,22.46799941852013,2.933,13,12,0.7593910098075867,0.8
1108,19.00549149585696,2.481,7,7,0.999893307685852,1.0
1109,11.222509085622907,1.465,7,9,0.5268706679344177,0.5
1110,21.79312110320546,5.11,12,12,0.9865803718566896,1.0
1111,12.88822152130859,3.022,12,12,0.9936320185661316,1.0
1112,14.717820142301766,3.451,5,5,0.9995372891426086,0.8
1113,8.742837233184186,2.05,13,12,0.9966776371002196,0.96
1114,14.4374430523918,2.165,7,7,0.9891946911811828,1.0
1116,16.02456150341686,2.403,7,7,0.9999960660934448,1.0
1117,0.9882514912908612,0.383,1,6,0.9967106580734252,0.0
1118,0.7818282032927703,0.303,1,8,0.3951042592525482,0.0
1119,0.887620138391792,0.344,1,3,0.2834565937519073,0.0
1120,3.4240462896683366,1.327,1,3,0.38267338275909424,0.0
1121,0.9779303268909567,0.379,1,3,0.5056649446487427,0.0
1122,3.7543235504652825,1.455,1,5,0.3158422112464905,0.0
1123,7.731936795353604,1.724,18,17,0.8302277922630309,0.9142857142857144
1124,8.37327494021182,1.867,10,10,0.9679226279258728,1.0
1125,4.377244960710626,0.976,7,7,0.3105721473693848,0.0
1126,6.7945964297915955,1.515,3,3,0.3409225642681122,1.0
1127,9.400312948411344,2.096,9,11,0.8058642148971558,0.4
1128,8.08624248377178,1.803,14,13,0.9533309340476991,0.8888888888888888
1130,18.934016605384887,3.972,5,5,0.9558974504470824,1.0
1131,16.66975228324042,3.497,12,11,0.9037132263183594,0.8695652173913043
1133,20.664391234728978,4.335,7,7,0.9996781349182128,0.8571428571428571
1134,22.33756339698731,4.686,3,3,0.9877747297286988,1.0
1135,20.907501719843438,4.386,8,8,0.9913258552551271,1.0
1137,7.7733493599750245,1.555,7,6,0.9922437071800232,0.9230769230769232
1138,10.567755978769902,2.114,8,8,0.99988454580307,1.0
1139,8.858119013424913,1.772,6,6,0.9999436140060424,1.0
1140,9.108065938182953,1.822,5,5,0.9999923110008241,1.0
1141,5.513829160162348,1.103,12,13,0.7241315841674805,0.8
1142,4.709000062441461,0.942,11,10,0.8522773981094359,0.8571428571428571
1143,6.348651888854199,1.27,12,12,0.9847018718719482,1.0
1144,8.798131751482982,1.76,7,7,0.9999628663063048,0.8571428571428571
1145,8.953098844832969,1.791,17,16,0.7905086874961853,0.9090909090909092
1146,9.427998001873243,1.886,13,13,0.6490874290466309,0.0
1147,1.7624694694694696,0.527,1,3,0.4007253646850586,0.0
1148,1.3343933933933936,0.399,1,1,0.24755802750587466,0.0
1149,1.444756756756757,0.432,1,1,0.17112548649311066,0.0
1150,1.3812142142142145,0.413,1,3,0.14751550555229187,0.0
1151,1.4815445445445443,0.443,1,10,0.673528254032135,0.0
1152,1.2842282282282285,0.384,1,3,0.4772853255271912,0.0
1153,1.3343933933933936,0.399,1,9,0.8826852440834045,0.0
1154,6.909405109489052,1.989,7,3,0.1724272221326828,0.2
1155,7.788278660369256,2.242,4,4,0.9998756051063538,1.0
1156,10.848703950193215,3.123,5,5,0.9999354481697084,1.0
1157,11.821370330614,3.403,6,6,0.9999434351921082,1.0
1158,5.999267282095318,1.727,2,2,0.9980018138885498,1.0
1159,5.175974667239157,1.49,5,5,0.999471127986908,1.0
1160,12.593932082954641,3.66,5,5,0.9277884364128112,1.0
1162,11.05582070561018,3.213,16,16,0.9910629987716676,0.9375
1163,16.970839626538876,4.932,10,10,0.9998094439506532,1.0
1164,13.354385359001899,3.881,9,9,0.982268214225769,1.0
1165,8.79802904135985,1.52,4,4,0.9990072250366212,1.0
1166,6.569580896015416,1.135,4,4,0.9913492202758788,1.0
1167,9.712561007501202,1.678,7,7,0.9523718357086182,1.0
1168,7.866132544215816,1.359,6,6,0.9945330023765564,1.0
1169,20.044456954098134,3.463,10,10,0.9998854994773864,1.0
1170,8.39864482829812,1.451,13,13,0.9964927434921264,1.0
1171,6.824260684054779,1.179,11,10,0.9153023958206176,0.8571428571428571
1172,7.964531553231024,1.376,10,8,0.5537636280059814,0.1111111111111111
1173,7.929802491225655,1.37,11,10,0.956912636756897,0.0
1174,11.636070045190445,1.153,6,6,0.8643245100975037,0.16666666666666666
1175,10.414938670109748,1.032,6,6,0.9999810457229614,1.0
1176,9.213991284699809,0.913,4,4,0.9973171949386596,1.0
1177,1.1912790770190207,0.392,1,7,0.3549319803714752,0.0
1178,1.0028624883068287,0.33,1,4,0.4325583875179291,0.0
1179,1.1153046460866853,0.367,1,2,0.09169244766235353,0.0
1180,1.090992828188338,0.359,1,1,0.4310181736946106,0.0
1181,5.345560960399127,1.759,1,1,0.4225044250488281,0.0
1183,12.961152730304292,3.738,4,4,0.9651476144790648,1.0
1184,6.321075823259693,1.823,8,8,0.9997185468673706,1.0
1185,13.210805752396832,3.81,11,7,0.9969083070755004,0.7777777777777778
1186,19.931621319643664,5.764,10,10,0.922419011592865,0.9
1187,15.913483919673865,4.602,13,12,0.9619174003601074,0.96
1188,10.702353918163976,3.095,10,10,0.9989447593688964,1.0
1189,12.500487694398311,3.615,7,7,0.999491274356842,1.0
1190,8.181508681866223,2.366,7,7,0.9999625682830809,1.0
1191,14.122266042578891,4.084,8,8,0.9999499320983888,1.0
1192,10.256278423675072,2.966,10,10,0.9999128580093384,1.0
1193,7.968743795620439,1.547,8,8,0.9996613264083862,1.0
1194,5.676506569343065,1.102,15,14,0.8180336356163025,0.06896551724137931
1195,6.160709489051095,1.196,8,8,0.9998689293861388,1.0
1196,8.828976642335768,1.714,14,12,0.945553421974182,0.9230769230769232
1197,6.650063503649635,1.291,7,7,0.999967873096466,1.0
1198,33.011880328386475,4.379,14,13,0.7744972705841064,0.8148148148148148
1199,16.668021787180297,2.211,8,8,0.9998111128807068,1.0
1200,11.059243763814337,1.467,5,5,0.9998350143432616,1.0
1201,10.885854120618882,1.444,15,13,0.919686794281006,0.7857142857142857
1202,3.47194683776352,1.031,1,5,0.236858993768692,0.0
1203,1.3907992667277729,0.413,1,10,0.361860454082489,0.0
1204,1.1146599450045829,0.331,1,7,0.3323584198951721,0.0
1205,1.3705939505041247,0.407,1,5,0.4924762845039368,0.0
1206,10.936032227882315,2.764,9,8,0.9410871863365172,0.9411764705882352
1207,14.591927227362511,3.688,13,12,0.9877881407737732,0.96
1208,20.99370007277264,5.306,7,7,0.9999932050704956,1.0
1209,10.33858618359497,2.613,10,9,0.9529433846473694,0.9473684210526316
1210,8.815296600478222,2.228,13,12,0.99589204788208,0.96
1211,10.441457687909347,2.639,14,13,0.9551794528961182,0.9629629629629628
1212,6.677566548237223,1.088,7,9,0.32719624042510986,0.625
1213,9.912012845039628,1.615,6,5,0.9391270875930786,0.18181818181818185
1214,5.867420606723148,0.956,8,8,0.7580430507659912,0.0
1215,1.68521546961326,0.384,1,3,0.2639538645744324,0.0
1216,1.834427255985267,0.418,1,7,0.5090720057487488,0.0
1217,1.702769797421731,0.388,1,1,0.23096615076065066,0.0
1218,1.9265874769797422,0.439,1,3,0.185006320476532,0.0
1219,14.915795144449428,3.529,4,4,0.8988363742828369,1.0
1220,10.668026904106078,2.524,7,7,0.9119626879692078,1.0
1221,8.651921978092371,2.047,7,7,0.9967198371887208,1.0
1222,12.438986996348728,2.943,14,12,0.9545907378196716,0.9230769230769232
1223,11.272435718403688,2.667,20,12,0.4019559323787689,0.25
1224,8.034833258599704,1.901,8,8,0.9999369382858276,1.0
1226,9.209190257284794,2.413,12,11,0.9976844191551208,0.8695652173913043
1227,12.95316690146067,3.394,5,5,0.99932861328125,0.8
1228,11.262461852153928,2.951,8,8,0.937585175037384,1.0
1229,8.667248683917848,2.271,7,4,0.3990675210952759,0.0
1230,25.78977026885658,3.673,17,14,0.996026575565338,0.7741935483870968
1231,17.59574306935872,2.506,10,9,0.9993407130241394,0.9473684210526316
1232,23.732486661784705,3.38,16,14,0.9754308462142944,0.8666666666666667
1233,12.11360984599184,1.663,9,9,0.9772919416427612,1.0
1234,16.994017901803346,2.333,7,7,0.9632397890090942,1.0
1235,7.531853626431485,1.034,6,6,0.9999144077301024,1.0
1236,8.835723838357247,1.213,6,6,0.9998919367790222,1.0
1237,9.862794787416084,1.354,16,7,0.7121442556381226,0.6086956521739131
1238,1.3030604710375557,0.452,1,13,0.31757986545562744,0.0
1239,1.173330999363463,0.407,1,3,0.4799599349498749,0.0
1240,1.210808402291534,0.42,1,8,0.3102800846099853,0.0
1241,5.370800127307448,1.863,1,1,0.4172692000865936,0.0
1242,11.09334824299495,3.077,11,10,0.9751187562942504,0.9523809523809524
1243,20.564334864492423,5.704,6,6,0.9999213218688964,1.0
1244,3.9729833486449238,1.102,2,2,0.2692502737045288,0.5
1245,15.069936839687644,4.18,5,5,0.9999837279319764,1.0
1248,7.441231970601745,2.064,2,1,0.2196706384420395,0.0
1249,11.861266077170418,3.29,9,8,0.991282045841217,0.9411764705882352
1251,17.270276505828264,3.411,6,5,0.9129380583763124,0.9090909090909092
1253,9.812311893372963,1.938,8,8,0.9987170696258544,1.0
1254,9.241060709863802,1.289,4,4,0.9991331696510316,0.25
1255,12.230604787453567,1.706,7,7,0.9787418246269226,0.14285714285714285
1256,10.775263186132893,1.503,7,7,0.8852868080139159,1.0
1257,30.53349694593479,4.259,7,7,0.8467523455619812,1.0
1258,10.32360544779199,1.44,9,8,0.9357692003250122,0.2352941176470588
1259,12.610570821295912,1.759,5,5,0.9999824762344359,1.0
1260,33.286458398679315,4.643,6,6,0.9471351504325868,1.0
1261,10.15154535699546,1.416,4,4,0.9997310638427734,1.0
1262,8.032491243432574,1.338,4,4,0.9985526800155641,1.0
1263,25.748396818447166,4.289,18,16,0.9955455660820008,0.9411764705882352
1264,7.3541119381202575,1.225,5,5,0.927445113658905,1.0
1265,1.753733766233766,0.351,1,4,0.9465152025222778,0.0
1266,1.658802308802309,0.332,1,1,0.4485810697078705,0.0
1267,1.7337481962481962,0.347,1,3,0.4664222598075866,0.0
1268,1.7787157287157283,0.356,1,3,0.5885382890701294,0.0
1269,5.0493350183823535,1.242,8,7,0.8724440336227417,0.8
1270,5.870563419117647,1.444,19,20,0.947117269039154,0.8717948717948718
1271,8.427754825367646,2.073,3,3,0.8046184778213501,0.0
1272,4.549280101102942,1.119,7,8,0.8951713442802429,0.0
1273,5.0534005055147055,1.243,7,6,0.9305402040481568,0.15384615384615385
1274,4.000439338235294,0.984,7,7,0.9985800981521606,1.0
1275,4.203713694852942,1.034,8,8,0.9998850226402284,1.0
1276,24.67740553916437,2.826,9,8,0.997813045978546,0.9411764705882352
1278,28.0044018273532,3.207,7,7,0.9999167323112488,1.0
1279,18.41636528028933,2.109,12,12,0.9528295397758484,0.9166666666666666
1280,25.16641286761207,2.882,13,8,0.7018809318542479,0.5714285714285714
1281,23.58587132387932,2.701,2,2,0.8328145742416382,1.0
1282,13.997834776815454,1.603,4,4,0.7632352113723755,1.0
1283,2.0877348041422783,0.599,1,3,0.4404228031635285,0.0
1284,1.3906614137775777,0.399,1,3,0.4457215964794159,0.0
1285,1.3070126069338135,0.375,1,2,0.7248004078865051,0.0
1286,1.5161346240432239,0.435,1,1,0.1375829428434372,0.0
1287,1.4394565511031068,0.413,1,3,0.29706037044525146,0.0
1288,13.466832626201402,2.03,15,14,0.8342031836509705,0.06896551724137931
1289,16.120395705255863,2.43,6,6,0.9998480081558228,1.0
1290,17.453811152480732,2.631,11,10,0.9303761720657348,0.8571428571428571
1291,17.831943891245995,2.688,9,9,0.9999760389328004,1.0
1292,11.742016624816001,1.77,7,7,0.9985355138778688,1.0
1293,14.054527861326576,2.417,5,5,0.9976289868354796,1.0
1294,11.042427972138674,1.899,10,10,0.8908111453056335,1.0
1295,17.398075035618174,2.992,16,15,0.986312747001648,0.967741935483871
1296,9.582896944752257,1.648,7,7,0.9998152852058412,1.0
1297,8.169884834573374,1.405,14,13,0.9742851853370668,0.8888888888888888
1299,12.036317846607671,1.685,17,17,0.9346407651901244,0.8823529411764706
1300,14.83645825958702,2.077,7,6,0.9854487776756288,0.9230769230769232
1301,16.322247050147492,2.285,10,9,0.9923487901687622,0.9473684210526316
1302,7.571808259587022,1.06,7,7,0.9999556541442872,1.0
1303,6.957491740412978,0.974,7,7,0.9999924898147584,1.0
1304,7.671813274336283,1.074,13,12,0.9313851594924928,0.96
1305,11.514863126843657,1.612,19,17,0.9174829721450806,0.8888888888888888
1306,11.87202389380531,1.662,4,4,0.9945684671401978,1.0
1307,8.078976548672564,1.131,7,7,0.960235834121704,1.0
1308,13.023444461766308,2.866,8,8,0.9439653754234314,1.0
1309,19.75328439473069,4.347,12,12,0.9745108485221864,1.0
1310,21.14378474549848,4.653,17,14,0.9567006826400756,0.8387096774193549
1311,10.619605620079508,2.337,12,12,0.9314664602279664,1.0
1312,12.987091511419441,2.858,6,6,0.9999904036521912,1.0
1313,16.068004053316706,3.536,15,15,0.9583571553230286,0.9333333333333332
1314,13.214297451087381,2.908,15,13,0.8872240781784058,0.8571428571428571
1315,9.78348776210149,2.153,6,6,0.999971091747284,1.0
1316,5.9118724960254365,1.116,5,5,0.9783755540847778,1.0
1317,7.686493720190779,1.451,11,6,0.9538168907165528,0.7058823529411765
1318,6.256201987281399,1.181,8,8,0.9996296763420104,1.0
1319,5.848303974562797,1.104,6,6,0.9998952746391296,1.0
1320,8.131473370429251,1.535,10,10,0.99968284368515,1.0
1321,5.784735453100159,1.092,9,8,0.612652063369751,0.7058823529411765
1322,7.9672546899841015,1.504,8,8,0.9996733665466307,1.0
1323,6.272094117647059,1.184,7,7,0.9947717189788818,1.0
1324,5.572840381558029,1.052,12,13,0.8191390037536621,0.72
1325,7.2097298092209865,1.361,20,18,0.8508729338645935,0.8421052631578947
1326,6.254834733893557,2.144,7,7,0.9917258024215698,1.0
1327,5.97768487394958,2.049,10,10,0.9999868273735046,1.0
1328,4.431480392156863,1.519,15,15,0.963675856590271,1.0
1329,1.1647572402044293,0.415,1,3,0.484774261713028,0.0
1330,1.0777512776831342,0.384,1,3,0.4488391578197479,0.0
1331,1.234923339011925,0.44,1,3,0.4502446055412293,0.0
1332,1.1563373083475295,0.412,1,3,0.517440915107727,0.0
1333,4.198739352640545,1.496,1,7,0.2804636359214783,0.0
1334,1.0524914821124363,0.375,1,3,0.9589835405349731,0.0
1335,10.405707317073173,1.952,8,7,0.9985396862030028,0.9333333333333332
1336,8.507945121951222,1.596,11,10,0.8961560130119324,0.6666666666666666
1337,4.429888719512195,0.831,4,4,0.9995214343070984,1.0
1338,9.29690243902439,1.744,5,3,0.4813764095306397,0.5
1339,12.82055640243902,2.405,7,6,0.3991757333278656,0.15384615384615385
1340,10.612653917134068,2.101,8,8,0.9882975816726683,1.0
1341,29.09008753392437,5.759,12,12,0.9699180126190186,1.0
1342,23.11447135878415,4.576,7,7,0.9999533891677856,1.0
1343,15.052693323683732,2.98,11,11,0.9977678060531616,1.0
1344,22.78108956034015,4.51,12,12,0.9746483564376832,1.0
1345,22.382041650081415,4.431,12,11,0.7468510866165161,0.6086956521739131
1346,16.557962656052105,3.278,19,16,0.8915427923202515,0.6285714285714286
1347,2.378689633958782,0.86,1,3,0.3786635994911194,0.0
1348,6.613310366041218,2.391,1,3,0.4176132082939148,0.0
1349,6.360693114455086,2.0,7,7,0.9998725056648254,1.0
1350,8.545591199270406,2.687,9,9,0.9999033808708192,1.0
1351,5.680098951208391,1.786,5,5,0.9754649996757508,1.0
1352,7.311616735066119,2.299,13,12,0.9994260668754578,0.96
1353,26.14424290998767,2.26,4,4,0.996200442314148,1.0
1354,21.56321627620222,1.864,5,5,0.9136539697647096,1.0
1356,35.79216263871763,3.094,4,4,0.99451744556427,1.0
1359,18.252806707536962,2.542,17,15,0.9467715620994568,0.0625
1360,30.057532996754414,4.186,14,12,0.8002976775169373,0.8461538461538461
1361,11.309272448611612,1.575,11,9,0.9827488660812378,0.8
1362,20.02638784709701,2.789,12,11,0.9365334510803224,0.8695652173913043
1363,8.149567270992366,1.131,5,5,0.9849286079406738,1.0
1365,9.10791603053435,1.264,4,4,0.5807939767837524,1.0
1366,7.5731168893129786,1.051,7,2,0.4330330491065979,0.2222222222222222
1367,7.810902671755725,1.084,16,15,0.9456899762153624,0.967741935483871
1368,1.9443542265669929,0.496,1,5,0.3577494323253632,0.0
1369,1.6621092581943646,0.424,1,5,0.4427866935729981,0.0
1370,1.5523473260494538,0.396,1,5,0.22915248572826385,0.0
1371,1.6581891891891893,0.423,1,11,0.4278708696365357,0.0
1373,39.354329850068154,5.15,13,12,0.9788185954093932,0.96
1374,33.19518618809632,4.344,13,12,0.8748335242271423,0.7692307692307693
1375,21.17492194457065,2.771,7,7,0.9999141693115234,1.0
1376,24.91931449341209,3.261,12,12,0.8334162831306458,0.9166666666666666
1377,12.240917935552407,2.273,3,3,0.9581066370010376,1.0
1378,9.83366306657224,1.826,5,5,0.9993759393692015,1.0
1379,12.057815775495751,2.239,11,11,0.9773067235946656,1.0
1380,9.079712995750707,1.686,6,6,0.9999563097953796,1.0
1381,17.620890226628894,3.272,13,12,0.9329950213432312,0.96
1382,31.411195102992615,2.973,4,4,0.9511365294456482,1.0
1384,12.894635596824497,3.253,7,7,0.9997394680976868,1.0
1386,18.876192656648715,4.762,19,14,0.41189977526664734,0.060606060606060615
1387,13.029354981801639,2.689,8,9,0.7687920928001404,0.1176470588235294
1388,12.506048794358508,2.581,20,18,0.9241616129875184,0.9473684210526316
1389,7.476494881710647,1.543,6,6,0.9191555976867676,0.0
1390,9.589101342129208,1.979,6,6,0.9948462247848512,1.0
1391,5.246750323719835,0.986,5,5,0.9997169375419616,1.0
1392,14.213052854620365,2.671,5,5,0.9314722418785096,1.0
1393,8.577851442024722,1.612,5,5,0.9349191784858704,1.0
1394,6.619632254267216,1.244,18,18,0.7196380496025085,0.7222222222222222
1395,10.546713125367864,1.982,16,15,0.9584494233131408,0.9032258064516128
1396,21.573794122777805,4.528,5,4,0.9977797865867616,0.6666666666666666
1398,22.855452828393357,4.797,12,3,0.8635326623916626,0.4
1400,18.64837239323152,3.914,8,8,0.863068699836731,1.0
1401,26.39549899297461,5.54,16,15,0.9060181379318236,0.9032258064516128
1402,17.7955214329892,3.735,19,16,0.9014838337898254,0.8571428571428571
1403,11.22523386777043,2.356,11,10,0.9151840209960938,0.9523809523809524
1404,14.307885103953568,3.003,13,12,0.9921640157699584,0.96
1405,17.042725613333968,3.577,3,3,0.9994221925735474,1.0
1406,20.56847818640278,4.317,8,8,0.9999199509620668,1.0
1407,13.845725645051303,2.906,7,6,0.8260443806648254,0.7692307692307693
1408,13.700873030801787,2.492,12,10,0.9154286384582521,0.8181818181818182
1410,13.19506230895838,2.4,10,9,0.9337477684020996,0.9473684210526316
1411,6.304987413844771,1.468,10,9,0.9964233040809632,0.9473684210526316
1412,5.471767006293079,1.274,6,6,0.9999418258666992,1.0
1413,7.344365448007193,1.71,5,5,0.9649777412414552,1.0
1414,7.662191789032065,1.784,16,14,0.9376919269561768,0.9333333333333332
1415,1.2940057558315659,0.367,1,2,0.5110669732093811,0.0
1416,3.860861860042412,1.095,1,3,0.7306864261627197,0.0
1417,1.6042850651317786,0.455,1,6,0.3641348481178284,0.0
1418,1.4174122993032414,0.402,1,3,0.3770907819271088,0.0
1419,1.4350418055134808,0.407,1,1,0.24079565703868866,0.0
1420,2.027393214177523,0.575,1,13,0.3951255679130554,0.0
1422,9.318241732513899,1.504,10,10,0.9999623298645021,1.0
1426,15.596437730546285,3.055,5,5,0.9868915677070618,0.8
1427,7.147303706305991,1.4,7,7,0.9999658465385436,0.8571428571428571
1428,8.63292183383102,1.691,5,5,0.7232946753501892,1.0
1429,8.505291410504126,1.666,6,6,0.9874088764190674,1.0
1430,8.280661865448797,1.622,6,6,0.6928074359893799,1.0
1431,9.96538345336378,1.952,5,5,0.5005442500114441,1.0
1432,6.835088780487805,1.414,10,9,0.9997425079345704,0.9473684210526316
1433,4.553503275261324,0.942,7,7,0.9975349307060242,1.0
1434,5.6072864111498255,1.16,4,4,0.9844757318496704,1.0
1435,17.687121533101045,3.659,5,5,0.6292334198951721,0.0
1436,9.334464855351447,1.604,6,6,0.9951659440994264,1.0
1437,10.492543724562756,1.803,11,11,0.8994937539100647,0.9090909090909092
1438,10.946464085359146,1.881,8,8,0.9993907809257508,1.0
1439,22.131527334726652,3.803,10,9,0.7778059840202332,0.9473684210526316
1440,1.7931223371880702,0.425,1,2,0.5652199983596802,0.0
1441,1.615919659160073,0.383,1,1,0.4279544353485107,0.0
1442,1.5821667681071212,0.375,1,8,0.3141824007034302,0.0
1443,1.9407912355447354,0.46,1,3,0.3795758783817291,0.0
1447,11.287491032490376,3.095,7,6,0.835479199886322,0.7692307692307693
1448,9.766688525043369,2.678,10,9,0.9946703314781188,0.9473684210526316
1450,8.315179177408096,2.28,4,4,0.961023211479187,1.0
1451,8.27141507647437,2.268,12,11,0.6267464756965637,0.7826086956521741
1452,16.539183144537592,4.535,16,8,0.36932772397995,0.4166666666666667
1453,22.747012132060462,4.645,8,8,0.9537274837493896,1.0
1454,12.105621957040572,2.472,10,9,0.9996029734611512,0.9473684210526316
1455,10.548345346062051,2.154,5,5,0.9999950528144836,1.0
1456,8.143871081941128,1.663,8,8,0.9999938011169434,1.0
1457,7.771691766109785,1.587,9,7,0.9519439339637756,0.75
1460,5.690839441948452,1.024,7,7,0.9167118668556212,1.0
1461,9.40878044454954,1.693,6,6,0.9541370272636414,1.0
1462,8.625178529203122,1.552,4,4,0.7142621874809265,1.0
1463,6.035401986285175,1.086,6,6,0.999964714050293,1.0
1464,14.045672093858498,2.973,15,15,0.8871627449989319,0.13333333333333333
1466,11.599265131774253,2.529,12,12,0.9140486121177672,1.0
1467,8.315329254213808,1.813,7,7,0.5394430160522461,0.8571428571428571
1468,16.864570142164464,3.677,13,12,0.8287475109100342,0.88
1469,8.829017547910414,1.925,13,13,0.9845238924026488,1.0
1470,15.22260220338424,3.319,16,15,0.902993381023407,0.8387096774193549
1471,10.599407560114788,2.311,18,12,0.5081062316894531,0.7333333333333333
1472,13.993419500610218,3.051,13,12,0.9560085535049438,0.8
1473,11.874455289111722,2.589,11,10,0.922397792339325,0.9523809523809524
1474,10.87928337306317,1.425,5,5,0.9979190826416016,1.0
1475,9.810441497814859,1.285,6,6,0.9972068667411804,1.0
1476,10.909821712355981,1.429,15,13,0.9776052832603456,0.9285714285714286
1477,11.177032181168057,1.464,7,7,0.999472975730896,1.0
1478,13.27654300754867,1.739,14,13,0.962684452533722,0.0
1480,9.222578466428288,1.208,5,5,0.9998445510864258,0.6
1482,13.873745497259202,5.269,8,8,0.992679476737976,1.0
1483,3.104411831707839,1.179,7,3,0.4555513560771942,0.0
1485,5.336891365310947,2.431,4,4,0.9983004927635192,1.0
1488,8.430136915999194,3.84,6,6,0.9999000430107116,1.0
1490,10.533280448688574,4.798,12,11,0.9276620745658876,0.9565217391304348
1494,11.931928861212672,3.095,7,6,0.835479199886322,0.7692307692307693
1495,10.324299027569475,2.678,10,9,0.9946703314781188,0.9473684210526316
1497,8.789918514883647,2.28,4,4,0.961023211479187,1.0
1498,8.743655785857943,2.268,12,11,0.6267464756965637,0.7826086956521741
1499,17.48345634429708,4.535,16,8,0.36932772397995,0.4166666666666667
1501,6.564391667232138,1.294,7,7,0.9490473866462708,1.0
1502,17.440787134423562,3.438,6,6,0.953459858894348,1.0
1503,12.905573725995792,2.544,14,14,0.9382644891738892,0.9285714285714286
1504,7.1427074709913825,1.408,5,5,0.9999433755874634,1.0
1505,26.113587120628562,3.522,9,9,0.9982696175575256,1.0
1506,34.558611462024345,4.661,12,12,0.9715174436569214,1.0
1507,16.4006969650285,2.212,11,11,0.993111491203308,1.0
1508,19.181104452318603,2.587,12,12,0.9851354956626892,1.0
1509,12.09727336401841,2.205,13,13,0.6092174053192139,0.9230769230769232
1510,10.209988993396038,1.861,8,8,0.9997495412826538,1.0
1511,9.266346808084851,1.689,3,3,0.9338926076889038,1.0
1512,16.162615569341604,2.946,4,4,0.903942346572876,0.75
1513,7.0937752651590955,1.293,11,10,0.9884129762649536,0.9523809523809524
1514,19.295250394944706,3.925,8,8,0.8185817003250122,0.875
1515,25.617210142180095,5.211,5,5,0.9990849494934082,1.0
1516,20.58323908372828,4.187,5,5,0.9995039105415344,1.0
1518,24.84540012638231,5.054,9,9,0.9998648166656494,1.0
1519,14.649642338072669,2.98,10,9,0.9992305040359496,0.9473684210526316
1520,17.559906856240126,3.572,13,12,0.9946999549865724,0.96
1521,13.632032954186414,2.773,9,8,0.9744314551353456,0.9411764705882352
1522,15.319946717411987,1.614,6,6,0.9994726181030272,0.8333333333333334
1523,12.244567078972407,1.29,6,6,0.848652720451355,0.8333333333333334
1524,11.200456707897242,1.18,7,7,0.9999659657478333,0.8571428571428571
1525,11.115029495718366,1.171,5,5,0.9999731183052064,0.8
1529,12.484044398675778,3.095,7,6,0.835479199886322,0.7692307692307693
1530,10.802026138821887,2.678,10,9,0.9946703314781188,0.9473684210526316
1532,9.196646600639992,2.28,4,4,0.961023211479187,1.0
1533,9.14824319747873,2.268,12,11,0.6267464756965637,0.7826086956521741
1534,18.29245277802736,4.535,16,8,0.36932772397995,0.4166666666666667
1535,10.60510918003565,1.897,13,12,0.9094721674919128,0.96
1536,16.078172905525847,2.876,6,6,0.9672187566757202,1.0
1537,8.486323529411766,1.518,11,10,0.9664528965950012,0.9523809523809524
1538,9.023008021390376,1.614,12,12,0.9053906202316284,0.9166666666666666
1539,5.987386363636364,1.071,7,8,0.9210993647575378,0.9333333333333332
1540,15.427849917355372,3.482,7,7,0.9958021640777588,1.0
1542,4.754188099173554,1.073,8,8,0.951824426651001,1.0
1543,5.334615537190081,1.204,18,16,0.8981413841247559,0.0
1544,8.173857549142618,1.771,10,9,0.9949671626091005,0.8421052631578947
1545,9.872321455457968,2.139,5,5,0.9999871253967284,1.0
1546,10.232321957340023,2.217,11,9,0.9395416975021362,0.9
1547,26.898499038059388,5.828,13,12,0.9998444914817809,0.96
1548,2.0022764976958523,0.583,1,6,0.22982871532440186,0.0
1549,1.370340175953079,0.399,1,6,0.1966802179813385,0.0
1550,1.559234185169669,0.454,1,3,0.4022914469242096,0.0
1551,3.2661491411813994,0.951,1,3,0.4075166583061218,0.0
1552,8.260638945122285,1.994,6,6,0.9984502792358398,1.0
1553,19.876903539968268,4.798,5,5,0.9996776580810548,1.0
1554,8.260638945122285,1.994,5,5,0.9991831183433532,1.0
1556,8.587916014663238,2.073,8,8,0.9983592033386229,1.0
1557,12.433141141480313,2.915,6,5,0.9646162390708924,0.9090909090909092
1558,7.639024282810029,1.791,4,4,0.8812472820281982,0.75
1559,9.353646148633386,2.193,4,4,0.99994957447052,1.0
1560,23.654957382727204,5.546,11,10,0.9785831570625304,0.9523809523809524
1561,16.045789699570815,3.762,8,9,0.9996864795684814,0.9411764705882352
1563,9.413359347940666,2.207,17,16,0.9984338879585266,0.9696969696969696
1564,12.488589112265645,2.928,15,14,0.9997218251228333,0.9655172413793104
1566,3.875738224796677,1.018,10,9,0.9997965693473816,0.9473684210526316
